url,ad_id,title,price,location,breed,sex,age_detail,ready_to_leave,microchipped,vaccinated,kc_registered,health_checked,neutered,deflead,seller_name,posted,description
https://www.gumtree.com/p/dogs/belgian-malinois-puppies-for-sale-/1508494250,1508494250,Belgian Malinois Puppies For Sale,£800,"Worsley, Manchester",Belgian Shepherd Dog,Mixed Litter,2 weeks,in 8 weeks,Yes,Yes,No,Yes,No,Yes,Archie,8 days ago,"x9 Belgian Malinois Puppies for Sale We have a beautiful litter of Belgian Malinois puppies: x6 Female x3 Male Colour, Fawn & Black All healthy, active & alert Raised in a caring environment with both parents. AVAILABLE TO GO TO THEIR FOREVER HOMES FROM 15TH - 29TH MARCH 2026 (10-12 week old) **All puppies will have first vaccinations and will be micro-chipped** Pure bred Belgian Malinois, BOTH parents available to see as they are family pets. DAM: (Mum) - Full working lines, highly intelligent and loyal. Loving, caring with a calm temperament. Great family dog with strong protective instincts and excellent health. (Photo attached) SIRE (Dad) - Full working lines, thick set, very strong, protective and athletic with a great temperament. Working trained, very confident with a friendly nature. Great with family & children. Classic mallinois drive (Photo attached) *Please note: Belgian Malinois are known for their intelligence, loyalty and energy which makes them perfect companions for active familes who have the time to train them or experienced dog owners* Serious & loving homes only please. Further photographs can be sent if you are interested, please advise the collar colour. £800 Photographs will be updated as the puppies grow. (Photographs currently one week old - 11.01.26) £200 Non Refundable Deposit to reserve a puppy."
https://www.gumtree.com/p/dogs/belgian-malinois-x-pups-for-sale/1508489133,1508489133,Belgian Malinois x pups for sale,£700,"Flint, Flintshire",Belgian Shepherd Dog,Mixed Litter,10 weeks,Now,Yes,Yes,No,Yes,No,Yes,Anthony,8 days ago,Stunning litter of boys and girls both mum and dad colours of our Belgian Mali cross pups hand reared in a loving family home with small children and other pets this very rare but sought after breed are the most intelligent loyal rewarding pet for any family they are ready to leave now with boys and girls still available only appropriate homes will be considered and dogs are sold on a first come basis all pups are vet checked microchipped and vaccinated ready for their new homes with all relevant paperwork for any other information just ask mum and dad can be seen with pups
https://www.gumtree.com/p/dogs/belgian-shepherd-malinois-puppies-/1508260151,1508260151,Belgian Shepherd Puppies,£800,"Norwich, Norfolk",Belgian Shepherd Dog,Mixed Litter,10 weeks,Now,Yes,Yes,No,Yes,No,Yes,Beryl,8 days ago,"Belgian Shepherd Puppies Naturally protective, loyal, highly intelligent, very strong healthy pups with high prey drive they are the Ferrari of the dog world, ready to go to their forever homes. House trained, will still have the odd accident. Crate trained, dog and human socialized. Well balanced puppies. Please do your research about the breed, before considering if this breed is for you. They will require a secure garden and stable home life, NO FLATS. They will be flea and worm treated and have been microchipped and had their first vaccine, and vet checked 2 Girls pink and Red collar 5 Boys left Orange collar Yellow collar Purple collar Green collar Blue collar Born on 6 November 2025 Ready to go to their forever homes now. Please call ot text for further information or to arrange viewings. Thank you"
https://www.gumtree.com/p/dogs/belgian-malinois-puppies-/1508396923,1508396923,Belgian Malinois Puppies,"£1,350","Llanrumney, Cardiff",Belgian Shepherd Dog,Mixed Litter,10 weeks,Now,Yes,Yes,No,Yes,No,Yes,Mike,10 days ago,"We have available 9 Belgian Malinois Puppies 5 Male (3 available currently) 4 Female (3 available currently) These pups have been bred for a working purpose and from Strong selected working lines that have been proven and priority will be given to working placements. Mother can be seen with pups and Father is Located in London with pictures and videos available. We will have some pups more suited to Active Pet Homes. Puppies were 8 weeks old as of January 6th 2026. Pups have been dewormed every 2 weeks Have been treated for flea and tick Will come with first injection and 2nd paid for at Jolley’s. Puppies have and will continue to get daily exposure to environmental noises and sounds, individual play to build drives and confidence. Socialisation Pups will be BRN registered Contact for more details."
https://www.gumtree.com/p/dogs/1-boy-1-girl-belgian-malinois-pups-left/1507752795,1507752795,1 GIRL BELGIAN MALINOIS PUPS LEFT,£800,"Middlesbrough, North Yorkshire",Belgian Shepherd Dog,Mixed Litter,11 weeks,Now,Yes,Yes,No,Yes,No,Yes,Sade,3 days ago,Here I have my 6 beautiful puppies photos don’t do them justice 5 boys 1 girl These have been brought up around children Mam and dad come from good working lines will make the perfect family dog Message for a pic of mam and dad Come with first injection and microchip Dad in the pics
https://www.gumtree.com/p/dogs/full-breed-belgian-malinois-puppies/1508329505,1508329505,Full Breed Belgian Malinois Puppies,"£1,000","Bellshill, North Lanarkshire",Belgian Shepherd Dog,Mixed Litter,10 weeks,Now,Yes,No,No,No,No,No,Laura,2 days ago,"Full Pedigree Belgian Malinois puppies. 1 Boy These pups are the perfect balance of drive, loyalty & companionship thanks to their Mum & Dad. Mum: Storm • Full working lines • Family pet & highly driven • Trains in bite & protection work • Strong natural instincts & very focused Her Parents BRN Numbers: Kali – BRN 41701 Tommy – BRN 40121 Dad: Ally • Family pet • More chilled & companion based • Has done bite work but prefers a relaxed life • A big, loyal softie once he knows you Both parents have excellent house manners, are protective, loyal and great with people once they get to know them. These pups will likely be a lovely balance between driven, active working ability and family companionship, depending on their future training and environment. Boy - Centre"
https://www.gumtree.com/p/dogs/female-belgian-malinois-puppy-for-sale/1508320349,1508320349,Female Belgian Malinois puppy for sale,£800,"Fulham, London",Belgian Shepherd Dog,Female,5 months,Now,Yes,Yes,No,Yes,No,Yes,Claire,12 days ago,"4 month old female Belgian malinois, from working dog background. Vaccinated and micro chipped. Is good with children and other dogs."
https://www.gumtree.com/p/dogs/belgian-malinois-puppies/1508308966,1508308966,Belgian Malinois puppies,£650,"Brierley Hill, West Midlands",Belgian Shepherd Dog,Mixed Litter,10 weeks,in 3 weeks,Yes,No,No,Yes,No,Yes,Aleks,12 days ago,"Belgian Malinois puppies Currently 4weeks old. Born 17th December. They will be ready to go 4th February when fully weaned onto food and separated from mom. Fleaed and wormed, looking for their forever homes🏡 Girls £750 Boys £650. Viewings welcome and deposits if wanting to secure your favourite puppy😍 Collection or happy to deliver if not too far. Any questions don’t hesitate to message:)"
https://www.gumtree.com/p/dogs/belgian-malinois/1508287153,1508287153,belgian malinois,£800,"Sheffield, South Yorkshire",Belgian Shepherd Dog,Male,4 years,Now,Yes,Yes,Yes,Yes,No,Yes,Rayhaan,5 days ago,Here I have my beautiful boy fully k9 trained and trained to protect knows sit down lay down roll over under jump (even understands lay down and sit in Urdu won’t find a better dog then this breaks my heart to let him go but as there has been a change in my job I no longer have the time for him want him to go to a loving home so if u really have a love and passion for theses dogs please get in touch thanks
https://www.gumtree.com/p/dogs/belgian-malinoise-puppy-/1508285035,1508285035,Belgian Malinoise Puppy,£700,"Bishop Auckland, County Durham",Belgian Shepherd Dog,Female,3 months,Now,Yes,Yes,No,Yes,No,Yes,Amanda,13 days ago,"Beautiful pup now ready for her forever home. Pinky is 15 weeks old, fully vaccinated, health checked, flee and worm treated also chipped. Mum and Dad are family pets. Clever little girl, has started basic commands and toilet training well."
https://www.gumtree.com/p/dogs/belgian-shepherd-malinois-puppies.-/1508267406,1508267406,Belgian shepherd Malinois puppies.,£850,"Ferryhill, County Durham",Belgian Shepherd Dog,Mixed Litter,6 weeks,in 3 weeks,Yes,Yes,No,Yes,No,Yes,Chad,14 days ago,"10 gorgeous Belgian Malinois puppies looking for their forever homes👀🏡 4🩷6💙 Mother is highly intelligent, obedient, loving bitch great with kids & father is a massive, thick set strong dog Mother & father both strong working stock & can both be seen - I’ve also put some pictures of them at the end They all have massive potential, strong set of pups Ready to leave 6th February Message for more photos and info"
https://www.gumtree.com/p/dogs/pure-bred-belgian-malinois-puppies/1507085864,1507085864,Pure Bred Belgian Malinois Puppies,£800,"Workington, Cumbria",Belgian Shepherd Dog,Mixed Litter,9 weeks,Now,Yes,Yes,No,Yes,No,Yes,Rosie,15 days ago,"Belgian Malinois Puppies looking for their forever homes🖤 READY TO LEAVE NOW! ONLY 1 LEFT🖤 Date of Birth 17/11/25 5 Dogs (5 sold) 6 Bitches (3 sold, 2 reserved) The puppies have had their microchips on 07/01/2026 and their first vaccinations on 09/01/25 and are now ready to go with their new families🖤 They will come with their chip and vaccination cards. Pups have been flead and wormed at 2 weeks and 4 weeks old. Pups must go to a suitable and loving home and are available to view in person. Mother to the pups is Indi a pure Belgian Malinois who my much loved pet who lives with me and my cat Socks. She is a loving and friendly girl who is very loyal and intelligent. Father to the puppies is also a pure Belgian Malinois who is a trained protection dog and has had two successful litters, one with Indi and one with another Mally. Please note this is Indis first and only litter. Puppies are available to view and reserve - a £200 non-refundable deposit is required to hold the pup of your choice and the rest of the balance can be paid on collection. Cash or bank transfer is fine🖤 More images and videos can be requested of the puppy(s) you like, just send over a message and let me know the colour of the collar on the puppy(s) you’d like to see more of🖤"
https://www.gumtree.com/p/dogs/dog-rehoming-/1506282914,1506282914,Dog rehoming,£100,"Mexborough, South Yorkshire",Belgian Shepherd Dog,Male,3 years,Now,Yes,Yes,Yes,Yes,No,Yes,Reece,15 days ago,No idiots he’s not going to be chained up or anything!! Dog needs rehoming due to housing situation. Need to have a big garden
https://www.gumtree.com/p/dogs/belgian-shepherd-x-doberman-2-left/1508209921,1508209921,Belgian shepherd x Doberman 2 left,£550,"Wisbech, Cambridgeshire",Belgian Shepherd Dog,Mixed Litter,10 weeks,Now,Yes,No,No,No,No,Yes,Jhon,1 week ago,Our beautiful Tara has had 5 beautiful puppies ready now. 2 boys and 3 girls. Tara is a Belgian shepherd and the dad is a Doberman. These dogs would create a perfect house dog or the perfect protection dog. They have been wormed microchipped and flea treated. 750
https://www.gumtree.com/p/dogs/malinois-pups-for-sale-/1508140700,1508140700,Malinois pups for sale,£750,"New Marske, North Yorkshire",Belgian Shepherd Dog,Mixed Litter,8 weeks,Now,Yes,Yes,No,Yes,No,Yes,Chi,1 week ago,"💥 Stunning Mali-Type Puppies – Experienced Homes Required 💥 We have 4 strong, healthy puppies available: • 3 black bitches • 1 ginger/brindle boy These puppies are bred from intelligent, driven lines and will mature into confident, high-energy, alert dogs. Mum is a full Mali with strong natural instincts and has grown up around horses, showing natural herding behaviours. She is not KC registered; however, her own mother was protection trained, giving this litter excellent focus, drive, and stability. Dad is ¾ Mali and ¼ Presa, though the puppies are expected to show predominantly Mali traits. Because of their energy level, intelligence, and instincts, these puppies are not suitable for first-time owners or low-activity homes. They would suit: • Experienced family homes who understand this type of dog • Rural or active households, including farms or homes around livestock • Owners committed to training, structure, and mental stimulation I will ask questions and expect to see where the puppy will be living. If you are not happy with this, please do not enquire. 📅 Ready from: 15th January 2026 A vet has confirmed they are excellent weights for their age. ✔️ They will leave with: • Worming up to date • Flea treated • Microchipped • First vaccination • Full vet health check 💷 Prices (non-negotiable): • £750 – Bitches • £700 – Dog Messages asking “best price”, “still available”, or without any information will not be replied to. Genuine enquiries welcome — please include: • Your experience with similar breeds • Your household and environment • How the puppy will be exercised and trained Thank you for reading."
